year,state_fips,state_name,state_abbr,population
1968,37,North Carolina,NC,5004000
1969,37,North Carolina,NC,5031000
1970,37,North Carolina,NC,5107138
1971,37,North Carolina,NC,5200624
1972,37,North Carolina,NC,5296063
1973,37,North Carolina,NC,5382396
1974,37,North Carolina,NC,5461082
1975,37,North Carolina,NC,5535035
1976,37,North Carolina,NC,5593340
1977,37,North Carolina,NC,5668363
1978,37,North Carolina,NC,5739221
1979,37,North Carolina,NC,5801496
1980,37,North Carolina,NC,5881766
1981,37,North Carolina,NC,5956653
1982,37,North Carolina,NC,6019101
1983,37,North Carolina,NC,6077056
1984,37,North Carolina,NC,6164006
1985,37,North Carolina,NC,6253954
1986,37,North Carolina,NC,6321578
1987,37,North Carolina,NC,6403700
1988,37,North Carolina,NC,6480594
1989,37,North Carolina,NC,6565459
1990,37,North Carolina,NC,6656987
1991,37,North Carolina,NC,6748135
1992,37,North Carolina,NC,6831850
1993,37,North Carolina,NC,6947412
1994,37,North Carolina,NC,7060959
1995,37,North Carolina,NC,7185403
1996,37,North Carolina,NC,7307658
1997,37,North Carolina,NC,7428672
1998,37,North Carolina,NC,7545828
1999,37,North Carolina,NC,7650789
2000,37,North Carolina,NC,8081614
2001,37,North Carolina,NC,8210122
2002,37,North Carolina,NC,8326201
2003,37,North Carolina,NC,8422501
2004,37,North Carolina,NC,8553152
2005,37,North Carolina,NC,8705407
2006,37,North Carolina,NC,8917270
2007,37,North Carolina,NC,9118037
2008,37,North Carolina,NC,9309449
2009,37,North Carolina,NC,9449566
2010,37,North Carolina,NC,9574586
2011,37,North Carolina,NC,9658913
2012,37,North Carolina,NC,9751810
2013,37,North Carolina,NC,9846717
2014,37,North Carolina,NC,9937295
2015,37,North Carolina,NC,10037218
2016,37,North Carolina,NC,10161802
2017,37,North Carolina,NC,10275758
2018,37,North Carolina,NC,10391358
2019,37,North Carolina,NC,10501384
2020,37,North Carolina,NC,10449652
2021,37,North Carolina,NC,10564320
2022,37,North Carolina,NC,10710793
2023,37,North Carolina,NC,10881189
2024,37,North Carolina,NC,11046024
1900,38,North Dakota,ND,321000
1901,38,North Dakota,ND,346000
1902,38,North Dakota,ND,371000
1903,38,North Dakota,ND,396000
1904,38,North Dakota,ND,421000
1905,38,North Dakota,ND,446000
1906,38,North Dakota,ND,474000
1907,38,North Dakota,ND,501000
1908,38,North Dakota,ND,528000
1909,38,North Dakota,ND,555000
1910,38,North Dakota,ND,580000
1911,38,North Dakota,ND,584000
1912,38,North Dakota,ND,603000
1913,38,North Dakota,ND,609000
1914,38,North Dakota,ND,620000
1915,38,North Dakota,ND,641000
1916,38,North Dakota,ND,652000
1917,38,North Dakota,ND,661000
1918,38,North Dakota,ND,636000
1919,38,North Dakota,ND,648000
1920,38,North Dakota,ND,646000
1921,38,North Dakota,ND,646000
1922,38,North Dakota,ND,647000
1923,38,North Dakota,ND,648000
1924,38,North Dakota,ND,642000
1925,38,North Dakota,ND,643000
1926,38,North Dakota,ND,651000
1927,38,North Dakota,ND,657000
1928,38,North Dakota,ND,665000
1929,38,North Dakota,ND,674000
1930,38,North Dakota,ND,682000
1931,38,North Dakota,ND,680000
1932,38,North Dakota,ND,676000
1933,38,North Dakota,ND,674000
1934,38,North Dakota,ND,672000
1935,38,North Dakota,ND,670000
1936,38,North Dakota,ND,664000
1937,38,North Dakota,ND,655000
1938,38,North Dakota,ND,647000
1939,38,North Dakota,ND,644000
1940,38,North Dakota,ND,640000
1941,38,North Dakota,ND,615000
1942,38,North Dakota,ND,583000
1943,38,North Dakota,ND,546000
1944,38,North Dakota,ND,534000
1945,38,North Dakota,ND,546000
1946,38,North Dakota,ND,570000
1947,38,North Dakota,ND,578000
1948,38,North Dakota,ND,580000
1949,38,North Dakota,ND,597000
1950,38,North Dakota,ND,619000
1951,38,North Dakota,ND,604000
1952,38,North Dakota,ND,608000
1953,38,North Dakota,ND,609000
1954,38,North Dakota,ND,611000
1955,38,North Dakota,ND,615000
1956,38,North Dakota,ND,613000
1957,38,North Dakota,ND,612000
1958,38,North Dakota,ND,606000
1959,38,North Dakota,ND,618000
1960,38,North Dakota,ND,634000
1961,38,North Dakota,ND,641000
1962,38,North Dakota,ND,637000
1963,38,North Dakota,ND,644000
1964,38,North Dakota,ND,649000
1965,38,North Dakota,ND,649000
1966,38,North Dakota,ND,647000
1967,38,North Dakota,ND,626000
1968,38,North Dakota,ND,621000
1969,38,North Dakota,ND,621000
1970,38,North Dakota,ND,619616
1971,38,North Dakota,ND,626814
1972,38,North Dakota,ND,631073
1973,38,North Dakota,ND,632500
1974,38,North Dakota,ND,634267
1975,38,North Dakota,ND,638605
1976,38,North Dakota,ND,645429
1977,38,North Dakota,ND,649294
1978,38,North Dakota,ND,650802
1979,38,North Dakota,ND,652317
1980,38,North Dakota,ND,652717
1981,38,North Dakota,ND,659505
1982,38,North Dakota,ND,668972
1983,38,North Dakota,ND,676688
1984,38,North Dakota,ND,680497
1985,38,North Dakota,ND,676980
1986,38,North Dakota,ND,669512
1987,38,North Dakota,ND,661136
1988,38,North Dakota,ND,655331
1989,38,North Dakota,ND,646351
1990,38,North Dakota,ND,637364
1991,38,North Dakota,ND,634199
1992,38,North Dakota,ND,635427
1993,38,North Dakota,ND,637229
1994,38,North Dakota,ND,639762
1995,38,North Dakota,ND,641548
1996,38,North Dakota,ND,642858
1997,38,North Dakota,ND,640945
1998,38,North Dakota,ND,637808
1999,38,North Dakota,ND,633666
2000,38,North Dakota,ND,642023
2001,38,North Dakota,ND,639062
2002,38,North Dakota,ND,638168
2003,38,North Dakota,ND,638817
2004,38,North Dakota,ND,644705
2005,38,North Dakota,ND,646089
2006,38,North Dakota,ND,649422
2007,38,North Dakota,ND,652822
2008,38,North Dakota,ND,657569
2009,38,North Dakota,ND,664968
2010,38,North Dakota,ND,674752
2011,38,North Dakota,ND,685526
2012,38,North Dakota,ND,702227
2013,38,North Dakota,ND,723149
2014,38,North Dakota,ND,738736
2015,38,North Dakota,ND,755537
2016,38,North Dakota,ND,756114
2017,38,North Dakota,ND,756755
2018,38,North Dakota,ND,760062
2019,38,North Dakota,ND,763724
2020,38,North Dakota,ND,779563
2021,38,North Dakota,ND,777966
2022,38,North Dakota,ND,781057
2023,38,North Dakota,ND,789047
2024,38,North Dakota,ND,796568
1900,39,Ohio,OH,4161000
1901,39,Ohio,OH,4216000
1902,39,Ohio,OH,4322000
1903,39,Ohio,OH,4386000
1904,39,Ohio,OH,4458000
1905,39,Ohio,OH,4530000
1906,39,Ohio,OH,4587000
1907,39,Ohio,OH,4630000
1908,39,Ohio,OH,4677000
1909,39,Ohio,OH,4701000
1910,39,Ohio,OH,4786000
1911,39,Ohio,OH,4821000
1912,39,Ohio,OH,4893000
1913,39,Ohio,OH,4997000
1914,39,Ohio,OH,5109000
1915,39,Ohio,OH,5251000
1916,39,Ohio,OH,5366000
1917,39,Ohio,OH,5510000
1918,39,Ohio,OH,5547000
1919,39,Ohio,OH,5683000
1920,39,Ohio,OH,5799000
1921,39,Ohio,OH,5921000
1922,39,Ohio,OH,6054000
1923,39,Ohio,OH,6183000
1924,39,Ohio,OH,6319000
1925,39,Ohio,OH,6434000
1926,39,Ohio,OH,6504000
1927,39,Ohio,OH,6577000
1928,39,Ohio,OH,6608000
1929,39,Ohio,OH,6626000
1930,39,Ohio,OH,6662000
1931,39,Ohio,OH,6694000
1932,39,Ohio,OH,6717000
1933,39,Ohio,OH,6740000
1934,39,Ohio,OH,6751000
1935,39,Ohio,OH,6787000
1936,39,Ohio,OH,6801000
1937,39,Ohio,OH,6809000
1938,39,Ohio,OH,6837000
1939,39,Ohio,OH,6886000
1940,39,Ohio,OH,6929000
1941,39,Ohio,OH,6958000
1942,39,Ohio,OH,6969000
1943,39,Ohio,OH,6868000
1944,39,Ohio,OH,6918000
1945,39,Ohio,OH,6916000
1946,39,Ohio,OH,7512000
1947,39,Ohio,OH,7705000
1948,39,Ohio,OH,7876000
1949,39,Ohio,OH,7973000
1950,39,Ohio,OH,7980000
1951,39,Ohio,OH,8061000
1952,39,Ohio,OH,8275000
1953,39,Ohio,OH,8591000
1954,39,Ohio,OH,8873000
1955,39,Ohio,OH,9017000
1956,39,Ohio,OH,9207000
1957,39,Ohio,OH,9410000
1958,39,Ohio,OH,9599000
1959,39,Ohio,OH,9671000
1960,39,Ohio,OH,9734000
1961,39,Ohio,OH,9854000
1962,39,Ohio,OH,9929000
1963,39,Ohio,OH,9986000
1964,39,Ohio,OH,10080000
1965,39,Ohio,OH,10201000
1966,39,Ohio,OH,10330000
1967,39,Ohio,OH,10414000
1968,39,Ohio,OH,10516000
1969,39,Ohio,OH,10563000
1970,39,Ohio,OH,10672784
1971,39,Ohio,OH,10734897
1972,39,Ohio,OH,10747042
1973,39,Ohio,OH,10767335
1974,39,Ohio,OH,10765749
1975,39,Ohio,OH,10770620
1976,39,Ohio,OH,10752843
1977,39,Ohio,OH,10771362
1978,39,Ohio,OH,10795544
1979,39,Ohio,OH,10798677
1980,39,Ohio,OH,10797630
1981,39,Ohio,OH,10788330
1982,39,Ohio,OH,10757087
1983,39,Ohio,OH,10737632
1984,39,Ohio,OH,10737746
1985,39,Ohio,OH,10734926
1986,39,Ohio,OH,10730268
1987,39,Ohio,OH,10760090
1988,39,Ohio,OH,10798552
1989,39,Ohio,OH,10829217
1990,39,Ohio,OH,10861837
1991,39,Ohio,OH,10933683
1992,39,Ohio,OH,11007609
1993,39,Ohio,OH,11070385
1994,39,Ohio,OH,11111451
1995,39,Ohio,OH,11155493
1996,39,Ohio,OH,11187032
1997,39,Ohio,OH,11212498
1998,39,Ohio,OH,11237752
1999,39,Ohio,OH,11256654
2000,39,Ohio,OH,11363543
2001,39,Ohio,OH,11387404
2002,39,Ohio,OH,11407889
2003,39,Ohio,OH,11434788
2004,39,Ohio,OH,11452251
2005,39,Ohio,OH,11463320
2006,39,Ohio,OH,11481213
2007,39,Ohio,OH,11500468
2008,39,Ohio,OH,11515391
2009,39,Ohio,OH,11528896
2010,39,Ohio,OH,11539449
2011,39,Ohio,OH,11545735
2012,39,Ohio,OH,11550971
2013,39,Ohio,OH,11579692
2014,39,Ohio,OH,11606573
2015,39,Ohio,OH,11622315
2016,39,Ohio,OH,11640060
2017,39,Ohio,OH,11665706
2018,39,Ohio,OH,11680892
2019,39,Ohio,OH,11696507
2020,39,Ohio,OH,11798905
2021,39,Ohio,OH,11767344
2022,39,Ohio,OH,11777874
2023,39,Ohio,OH,11824034
2024,39,Ohio,OH,11883304
1900,40,Oklahoma,OK,800000
1901,40,Oklahoma,OK,916000
1902,40,Oklahoma,OK,1027000
1903,40,Oklahoma,OK,1118000
1904,40,Oklahoma,OK,1200000
1905,40,Oklahoma,OK,1277000
1906,40,Oklahoma,OK,1349000
1907,40,Oklahoma,OK,1414000
1908,40,Oklahoma,OK,1498000
1909,40,Oklahoma,OK,1585000
1910,40,Oklahoma,OK,1671000
1911,40,Oklahoma,OK,1714000
1912,40,Oklahoma,OK,1737000
1913,40,Oklahoma,OK,1777000
1914,40,Oklahoma,OK,1824000
1915,40,Oklahoma,OK,1860000
1916,40,Oklahoma,OK,1907000
1917,40,Oklahoma,OK,1960000
1918,40,Oklahoma,OK,1969000
1919,40,Oklahoma,OK,2003000
1920,40,Oklahoma,OK,2055000
1921,40,Oklahoma,OK,2108000
1922,40,Oklahoma,OK,2140000
1923,40,Oklahoma,OK,2159000
1924,40,Oklahoma,OK,2179000
1925,40,Oklahoma,OK,2216000
1926,40,Oklahoma,OK,2256000
1927,40,Oklahoma,OK,2306000
1928,40,Oklahoma,OK,2344000
1929,40,Oklahoma,OK,2372000
1930,40,Oklahoma,OK,2401000
1931,40,Oklahoma,OK,2403000
1932,40,Oklahoma,OK,2394000
1933,40,Oklahoma,OK,2392000
1934,40,Oklahoma,OK,2391000
1935,40,Oklahoma,OK,2386000
1936,40,Oklahoma,OK,2365000
1937,40,Oklahoma,OK,2334000
1938,40,Oklahoma,OK,2324000
1939,40,Oklahoma,OK,2333000
1940,40,Oklahoma,OK,2325000
1941,40,Oklahoma,OK,2262000
1942,40,Oklahoma,OK,2215000
1943,40,Oklahoma,OK,2205000
1944,40,Oklahoma,OK,2043000
1945,40,Oklahoma,OK,2028000
1946,40,Oklahoma,OK,2128000
1947,40,Oklahoma,OK,2133000
1948,40,Oklahoma,OK,2089000
1949,40,Oklahoma,OK,2105000
1950,40,Oklahoma,OK,2229000
1951,40,Oklahoma,OK,2210000
1952,40,Oklahoma,OK,2219000
1953,40,Oklahoma,OK,2182000
1954,40,Oklahoma,OK,2209000
1955,40,Oklahoma,OK,2250000
1956,40,Oklahoma,OK,2273000
1957,40,Oklahoma,OK,2282000
1958,40,Oklahoma,OK,2267000
1959,40,Oklahoma,OK,2289000
1960,40,Oklahoma,OK,2336000
1961,40,Oklahoma,OK,2380000
1962,40,Oklahoma,OK,2427000
1963,40,Oklahoma,OK,2439000
1964,40,Oklahoma,OK,2446000
1965,40,Oklahoma,OK,2440000
1966,40,Oklahoma,OK,2454000
1967,40,Oklahoma,OK,2489000
1968,40,Oklahoma,OK,2503000
1969,40,Oklahoma,OK,2535000
1970,40,Oklahoma,OK,2570926
1971,40,Oklahoma,OK,2618115
1972,40,Oklahoma,OK,2657777
1973,40,Oklahoma,OK,2694412
1974,40,Oklahoma,OK,2732590
1975,40,Oklahoma,OK,2771958
1976,40,Oklahoma,OK,2823332
1977,40,Oklahoma,OK,2865865
1978,40,Oklahoma,OK,2912963
1979,40,Oklahoma,OK,2970069
1980,40,Oklahoma,OK,3025290
1981,40,Oklahoma,OK,3096164
1982,40,Oklahoma,OK,3206123
1983,40,Oklahoma,OK,3290402
1984,40,Oklahoma,OK,3285533
1985,40,Oklahoma,OK,3271332
1986,40,Oklahoma,OK,3252735
1987,40,Oklahoma,OK,3210122
1988,40,Oklahoma,OK,3167057
1989,40,Oklahoma,OK,3150307
1990,40,Oklahoma,OK,3147105
1991,40,Oklahoma,OK,3166471
1992,40,Oklahoma,OK,3204174
1993,40,Oklahoma,OK,3228829
1994,40,Oklahoma,OK,3246119
1995,40,Oklahoma,OK,3265547
1996,40,Oklahoma,OK,3289634
1997,40,Oklahoma,OK,3314259
1998,40,Oklahoma,OK,3339478
1999,40,Oklahoma,OK,3358044
2000,40,Oklahoma,OK,3454365
2001,40,Oklahoma,OK,3467100
2002,40,Oklahoma,OK,3489080
2003,40,Oklahoma,OK,3504892
2004,40,Oklahoma,OK,3525233
2005,40,Oklahoma,OK,3548597
2006,40,Oklahoma,OK,3594090
2007,40,Oklahoma,OK,3634349
2008,40,Oklahoma,OK,3668976
2009,40,Oklahoma,OK,3717572
2010,40,Oklahoma,OK,3760014
2011,40,Oklahoma,OK,3788824
2012,40,Oklahoma,OK,3819320
2013,40,Oklahoma,OK,3853891
2014,40,Oklahoma,OK,3879187
2015,40,Oklahoma,OK,3910518
2016,40,Oklahoma,OK,3928143
2017,40,Oklahoma,OK,3933602
2018,40,Oklahoma,OK,3943488
2019,40,Oklahoma,OK,3960676
2020,40,Oklahoma,OK,3965415
2021,40,Oklahoma,OK,3992238
2022,40,Oklahoma,OK,4026229
2023,40,Oklahoma,OK,4063882
2024,40,Oklahoma,OK,4095393
1900,41,Oregon,OR,415000
1901,41,Oregon,OR,434000
1902,41,Oregon,OR,454000
1903,41,Oregon,OR,479000
1904,41,Oregon,OR,504000
1905,41,Oregon,OR,530000
1906,41,Oregon,OR,555000
1907,41,Oregon,OR,580000
1908,41,Oregon,OR,610000
1909,41,Oregon,OR,643000
1910,41,Oregon,OR,677000
1911,41,Oregon,OR,692000
1912,41,Oregon,OR,706000
1913,41,Oregon,OR,722000
1914,41,Oregon,OR,736000
1915,41,Oregon,OR,745000
1916,41,Oregon,OR,756000
1917,41,Oregon,OR,763000
1918,41,Oregon,OR,763000
1919,41,Oregon,OR,774000
1920,41,Oregon,OR,788000
1921,41,Oregon,OR,798000
1922,41,Oregon,OR,814000
1923,41,Oregon,OR,833000
1924,41,Oregon,OR,856000
1925,41,Oregon,OR,883000
1926,41,Oregon,OR,905000
1927,41,Oregon,OR,925000
1928,41,Oregon,OR,936000
1929,41,Oregon,OR,947000
1930,41,Oregon,OR,956000
1931,41,Oregon,OR,966000
1932,41,Oregon,OR,972000
1933,41,Oregon,OR,978000
1934,41,Oregon,OR,985000
1935,41,Oregon,OR,1001000
1936,41,Oregon,OR,1025000
1937,41,Oregon,OR,1048000
1938,41,Oregon,OR,1067000
1939,41,Oregon,OR,1081000
1940,41,Oregon,OR,1086000
1941,41,Oregon,OR,1071000
1942,41,Oregon,OR,1107000
1943,41,Oregon,OR,1221000
1944,41,Oregon,OR,1233000
1945,41,Oregon,OR,1250000
1946,41,Oregon,OR,1338000
1947,41,Oregon,OR,1361000
1948,41,Oregon,OR,1405000
1949,41,Oregon,OR,1431000
1950,41,Oregon,OR,1532000
1951,41,Oregon,OR,1556000
1952,41,Oregon,OR,1582000
1953,41,Oregon,OR,1601000
1954,41,Oregon,OR,1626000
1955,41,Oregon,OR,1659000
1956,41,Oregon,OR,1698000
1957,41,Oregon,OR,1712000
1958,41,Oregon,OR,1718000
1959,41,Oregon,OR,1746000
1960,41,Oregon,OR,1772000
1961,41,Oregon,OR,1787000
1962,41,Oregon,OR,1818000
1963,41,Oregon,OR,1853000
1964,41,Oregon,OR,1888000
1965,41,Oregon,OR,1937000
1966,41,Oregon,OR,1969000
1967,41,Oregon,OR,1979000
1968,41,Oregon,OR,2004000
1969,41,Oregon,OR,2062000
1970,41,Oregon,OR,2103151
1971,41,Oregon,OR,2149942
1972,41,Oregon,OR,2195316
1973,41,Oregon,OR,2238985
1974,41,Oregon,OR,2281008
1975,41,Oregon,OR,2324646
1976,41,Oregon,OR,2372217
1977,41,Oregon,OR,2439477
1978,41,Oregon,OR,2509658
1979,41,Oregon,OR,2578367
1980,41,Oregon,OR,2633105
1981,41,Oregon,OR,2667982
1982,41,Oregon,OR,2664922
1983,41,Oregon,OR,2653066
1984,41,Oregon,OR,2666588
1985,41,Oregon,OR,2672652
1986,41,Oregon,OR,2683528
1987,41,Oregon,OR,2700991
1988,41,Oregon,OR,2741297
1989,41,Oregon,OR,2790575
1990,41,Oregon,OR,2858547
1991,41,Oregon,OR,2918745
1992,41,Oregon,OR,2973934
1993,41,Oregon,OR,3034490
1994,41,Oregon,OR,3087142
1995,41,Oregon,OR,3141421
1996,41,Oregon,OR,3195087
1997,41,Oregon,OR,3243254
1998,41,Oregon,OR,3282055
1999,41,Oregon,OR,3316154
2000,41,Oregon,OR,3429708
2001,41,Oregon,OR,3467937
2002,41,Oregon,OR,3513424
2003,41,Oregon,OR,3547376
2004,41,Oregon,OR,3569463
2005,41,Oregon,OR,3613202
2006,41,Oregon,OR,3670883
2007,41,Oregon,OR,3722417
2008,41,Oregon,OR,3768748
2009,41,Oregon,OR,3808600
2010,41,Oregon,OR,3837614
2011,41,Oregon,OR,3872672
2012,41,Oregon,OR,3900102
2013,41,Oregon,OR,3924110
2014,41,Oregon,OR,3965447
2015,41,Oregon,OR,4018542
2016,41,Oregon,OR,4093271
2017,41,Oregon,OR,4147294
2018,41,Oregon,OR,4183538
2019,41,Oregon,OR,4216116
2020,41,Oregon,OR,4243779
2021,41,Oregon,OR,4254280
2022,41,Oregon,OR,4247372
2023,41,Oregon,OR,4253653
2024,41,Oregon,OR,4272371
1900,42,Pennsylvania,PA,6313000
1901,42,Pennsylvania,PA,6439000
1902,42,Pennsylvania,PA,6567000
1903,42,Pennsylvania,PA,6699000
1904,42,Pennsylvania,PA,6833000
1905,42,Pennsylvania,PA,6970000
1906,42,Pennsylvania,PA,7110000
1907,42,Pennsylvania,PA,7253000
1908,42,Pennsylvania,PA,7398000
1909,42,Pennsylvania,PA,7546000
1910,42,Pennsylvania,PA,7706000
1911,42,Pennsylvania,PA,7850000
1912,42,Pennsylvania,PA,7986000
1913,42,Pennsylvania,PA,8139000
1914,42,Pennsylvania,PA,8276000
1915,42,Pennsylvania,PA,8362000
1916,42,Pennsylvania,PA,8463000
1917,42,Pennsylvania,PA,8578000
1918,42,Pennsylvania,PA,8524000
1919,42,Pennsylvania,PA,8643000
1920,42,Pennsylvania,PA,8740000
1921,42,Pennsylvania,PA,8900000
1922,42,Pennsylvania,PA,8982000
1923,42,Pennsylvania,PA,9148000
1924,42,Pennsylvania,PA,9383000
1925,42,Pennsylvania,PA,9478000
1926,42,Pennsylvania,PA,9594000
1927,42,Pennsylvania,PA,9745000
1928,42,Pennsylvania,PA,9802000
1929,42,Pennsylvania,PA,9723000
1930,42,Pennsylvania,PA,9649000
1931,42,Pennsylvania,PA,9707000
1932,42,Pennsylvania,PA,9764000
1933,42,Pennsylvania,PA,9784000
1934,42,Pennsylvania,PA,9795000
1935,42,Pennsylvania,PA,9774000
1936,42,Pennsylvania,PA,9767000
1937,42,Pennsylvania,PA,9790000
1938,42,Pennsylvania,PA,9952000
1939,42,Pennsylvania,PA,9901000
1940,42,Pennsylvania,PA,9896000
1941,42,Pennsylvania,PA,9911000
1942,42,Pennsylvania,PA,9704000
1943,42,Pennsylvania,PA,9444000
1944,42,Pennsylvania,PA,9214000
1945,42,Pennsylvania,PA,9143000
1946,42,Pennsylvania,PA,9866000
1947,42,Pennsylvania,PA,10196000
1948,42,Pennsylvania,PA,10287000
1949,42,Pennsylvania,PA,10390000
1950,42,Pennsylvania,PA,10507000
1951,42,Pennsylvania,PA,10461000
1952,42,Pennsylvania,PA,10503000
1953,42,Pennsylvania,PA,10662000
1954,42,Pennsylvania,PA,10817000
1955,42,Pennsylvania,PA,10939000
1956,42,Pennsylvania,PA,10972000
1957,42,Pennsylvania,PA,10954000
1958,42,Pennsylvania,PA,11058000
1959,42,Pennsylvania,PA,11234000
1960,42,Pennsylvania,PA,11329000
1961,42,Pennsylvania,PA,11392000
1962,42,Pennsylvania,PA,11355000
1963,42,Pennsylvania,PA,11424000
1964,42,Pennsylvania,PA,11519000
1965,42,Pennsylvania,PA,11620000
1966,42,Pennsylvania,PA,11664000
